emp_no,first_name,last_name,birth_date,title,to_date,from_date
468153,Duke,Cannata,1953-09-21,Engineer,9999-01-01,1996-09-09
468161,Mats,Prenel,1954-03-01,Technique Leader,9999-01-01,1999-01-13
468163,Thanasis,Nittel,1952-09-23,Senior Staff,9999-01-01,2000-06-27
468165,Armond,Slutz,1952-09-13,Staff,9999-01-01,1998-09-30
468169,Matk,Murtagh,1954-08-22,Senior Engineer,9999-01-01,1989-06-30
468175,Girolamo,Ranft,1955-09-23,Senior Staff,9999-01-01,1994-09-13
468177,Masadi,Lammel,1952-02-09,Senior Staff,9999-01-01,1992-05-04
468190,Marco,Vandervoorde,1952-09-19,Senior Staff,9999-01-01,2000-03-27
468194,Jinxi,Saoudi,1954-03-04,Technique Leader,9999-01-01,1988-09-23
468200,Munehiko,VanScheik,1952-09-30,Senior Engineer,9999-01-01,1991-12-27
468201,Nirmal,Thorensen,1953-01-22,Staff,9999-01-01,1994-08-22
468207,Munehiro,Swab,1952-06-26,Engineer,9999-01-01,1999-03-18
468216,Geoffrey,Muchinsky,1955-10-10,Senior Engineer,9999-01-01,1998-09-09
468217,Kiyotoshi,Nitta,1953-05-02,Staff,9999-01-01,1996-10-23
468231,Minghong,Gerteisen,1952-04-20,Staff,9999-01-01,1997-01-11
468239,Amabile,Onuegbe,1953-06-28,Staff,9999-01-01,1996-05-24
468248,DAIDA,Brookman,1952-07-05,Engineer,9999-01-01,1998-06-23
468251,Kish,Kieras,1953-09-26,Senior Engineer,9999-01-01,1994-01-14
468252,Marsja,Lanphier,1955-12-03,Engineer,9999-01-01,1994-07-08
468256,Gudjon,Lieberherr,1955-11-26,Engineer,9999-01-01,1996-04-02
468266,Cathie,Wilfing,1953-01-06,Engineer,9999-01-01,1997-07-13
468273,Yechezkel,Usery,1955-10-20,Staff,9999-01-01,1996-12-26
468281,Harngdar,Trelles,1954-02-09,Senior Engineer,9999-01-01,1993-01-18
468285,Yefim,Nollmann,1954-06-21,Senior Staff,9999-01-01,1993-11-30
468291,Mohit,Avouris,1952-11-27,Senior Staff,9999-01-01,1990-07-15
468296,Shan,Bardell,1952-09-27,Senior Staff,9999-01-01,1993-12-28
468303,Stamatina,Beerel,1955-09-26,Staff,9999-01-01,1999-08-08
468310,Leon,Syang,1952-03-24,Senior Staff,9999-01-01,2001-06-21
468317,Kristen,Bennet,1952-11-16,Staff,9999-01-01,2000-01-28
468320,Goetz,Ravishankar,1954-12-31,Senior Staff,9999-01-01,1994-09-07
468321,Teruyuki,Reeker,1953-02-06,Senior Staff,9999-01-01,1991-02-28
468324,Shounak,Rosenbaum,1952-11-21,Senior Staff,9999-01-01,1993-08-04
468325,Rosli,Papadias,1953-02-18,Engineer,9999-01-01,1998-08-19
468330,Lorien,Kemmerer,1955-10-07,Engineer,9999-01-01,1995-09-25
468335,Samphel,Nivat,1955-10-05,Senior Engineer,9999-01-01,1995-07-26
468344,Urs,Hertweck,1952-04-16,Senior Staff,9999-01-01,1997-08-16
468354,Nishit,Kolvik,1954-06-26,Senior Staff,9999-01-01,1994-05-19
468359,Nishit,Litvinov,1955-07-29,Senior Staff,9999-01-01,1990-12-08
468364,Tonia,Birge,1953-07-07,Engineer,9999-01-01,1998-02-07
468369,Trygve,Iacovou,1955-06-04,Senior Engineer,9999-01-01,1989-03-31
468371,Stamatina,Viele,1954-11-01,Senior Staff,9999-01-01,1993-06-07
468381,Zhilian,Cangellaris,1953-06-01,Senior Staff,9999-01-01,1995-10-14
468387,Kaijung,Pews,1953-10-05,Senior Staff,9999-01-01,1991-01-16
468390,Trygve,Gopalakrishnan,1952-07-20,Staff,9999-01-01,1998-11-29
468421,Toshimori,Ginneken,1952-12-24,Technique Leader,9999-01-01,1999-08-29
468446,Boguslaw,Morris,1953-12-31,Senior Staff,9999-01-01,1992-11-01
468465,Yuping,McDermid,1954-05-03,Senior Staff,9999-01-01,1994-02-08
468471,Deborah,Neiman,1953-11-15,Assistant Engineer,9999-01-01,1994-11-14
468472,Sreekrishna,Tsukuda,1955-03-28,Engineer,9999-01-01,1998-02-03
468478,Shih,Talmor,1955-07-31,Senior Staff,9999-01-01,1996-09-22
468479,Kiam,Teitelbaum,1955-08-02,Senior Staff,9999-01-01,2000-01-24
468487,Genta,Peac,1953-03-06,Senior Staff,9999-01-01,2000-02-05
468489,Boutros,Rotem,1954-02-03,Staff,9999-01-01,1998-01-29
468490,Sudhanshu,Hainaut,1954-07-29,Senior Staff,9999-01-01,2001-12-05
468494,Aris,Willoner,1955-01-17,Senior Staff,9999-01-01,1993-12-12
468497,Odinaldo,Rettelbach,1952-10-17,Senior Staff,9999-01-01,2000-10-24
468499,Luisa,Gire,1953-03-30,Engineer,9999-01-01,1997-11-29
468500,Zito,Auria,1953-09-06,Senior Engineer,9999-01-01,1988-08-24
468503,Ashish,Turnbull,1953-09-04,Senior Engineer,9999-01-01,1996-08-01
468506,Pradeep,Lagarias,1955-11-30,Staff,9999-01-01,1996-02-07
468512,Idoia,Nitsche,1954-10-22,Staff,9999-01-01,1996-10-29
468518,Manu,Tempesti,1955-07-31,Engineer,9999-01-01,1998-04-15
468521,Gita,Benantar,1952-02-06,Senior Staff,9999-01-01,2000-01-02
468524,Geraldo,Bellone,1955-03-24,Senior Staff,9999-01-01,1993-11-02
468527,Sibyl,Luan,1955-08-05,Senior Staff,9999-01-01,1987-04-21
468532,Xuejun,Menhardt,1954-06-30,Senior Staff,9999-01-01,1994-10-15
468542,Hugh,Negoita,1952-04-06,Senior Staff,9999-01-01,1999-09-13
468548,Lein,Remmele,1952-10-27,Staff,9999-01-01,1996-03-12
468549,Quingbo,Bruckman,1954-09-15,Engineer,9999-01-01,1997-12-05
468550,Richard,Hiroyama,1952-10-08,Senior Staff,9999-01-01,1986-06-04
468551,Shugo,Boyle,1955-04-02,Assistant Engineer,9999-01-01,1996-02-21
468552,Fumino,Andreotta,1955-11-30,Senior Engineer,9999-01-01,1992-11-25
468569,Matt,Tomescu,1953-02-08,Senior Staff,9999-01-01,1996-11-20
468574,Dines,Leijenhorst,1954-08-16,Engineer,9999-01-01,1997-03-13
468578,Jinxi,Gihr,1953-07-14,Senior Engineer,9999-01-01,1998-02-08
468590,Parke,Schnelling,1954-07-10,Staff,9999-01-01,1998-10-11
468595,Basil,Christianini,1954-05-25,Senior Staff,9999-01-01,2001-08-09
468597,Masako,Polajnar,1953-07-11,Senior Engineer,9999-01-01,1999-07-21
468599,Kish,Kornatzky,1954-10-29,Senior Engineer,9999-01-01,1996-10-10
468615,Tzvetan,Zaiane,1952-07-31,Staff,9999-01-01,1998-07-09
468628,Herbert,Lorcy,1953-08-14,Staff,9999-01-01,1999-12-28
468629,Arno,Heydon,1954-05-16,Senior Staff,9999-01-01,1997-02-02
468661,Nathalie,Bratten,1952-09-08,Staff,9999-01-01,1997-02-02
468669,Tonny,Brendel,1954-04-03,Senior Staff,9999-01-01,1999-03-24
468671,Hailing,Calkin,1953-10-04,Engineer,9999-01-01,1999-03-27
468677,Christfried,Docker,1954-03-23,Staff,9999-01-01,1996-10-31
468686,Wuxu,Biron,1952-04-18,Senior Engineer,9999-01-01,1990-06-10
468688,Shaleah,Binkley,1955-07-22,Engineer,9999-01-01,1998-09-26
468689,Vitali,Fujisaki,1953-03-07,Senior Staff,9999-01-01,1996-03-13
468700,Valter,Caine,1953-07-08,Staff,9999-01-01,1999-11-24
468705,Zhonghua,Matzel,1954-02-26,Senior Staff,9999-01-01,2002-07-09
468709,Vidar,Colorni,1952-09-21,Engineer,9999-01-01,1996-03-08
468721,Giordano,Peha,1952-06-23,Senior Engineer,9999-01-01,1993-10-05
468730,Xiaoqiu,Christianini,1955-11-06,Senior Staff,9999-01-01,1989-01-03
468738,Arunas,Suppi,1953-10-05,Assistant Engineer,9999-01-01,1997-11-07
468745,Paraskevi,Bael,1952-05-17,Staff,9999-01-01,1999-05-18
468750,Toshimori,Schonegge,1955-12-02,Senior Staff,9999-01-01,2002-04-04
468753,Magy,Peek,1955-02-15,Senior Staff,9999-01-01,1993-11-09
468758,Yongqiao,Underwood,1953-10-10,Senior Staff,9999-01-01,1996-12-13
468759,Tesuro,Berendt,1952-10-31,Staff,9999-01-01,1996-07-12
468776,Basant,Puppo,1952-06-17,Senior Staff,9999-01-01,1999-06-04
468778,Brigham,Emiris,1954-10-29,Senior Staff,9999-01-01,1992-02-15
468802,Bodh,Karnin,1955-07-13,Senior Engineer,9999-01-01,1989-11-24
468816,Jiang,Bennet,1954-08-07,Senior Staff,9999-01-01,1993-07-25
468825,Aruna,Breugel,1954-03-24,Senior Staff,9999-01-01,1995-12-26
468831,Jinxi,Angel,1953-12-09,Engineer,9999-01-01,1995-06-05
468833,Shirish,Masaki,1953-10-22,Senior Engineer,9999-01-01,1995-06-03
468834,Shai,Vanwelkenhuysen,1954-09-28,Senior Staff,9999-01-01,1997-12-19
468840,Sarita,Nitsch,1952-07-01,Senior Staff,9999-01-01,1996-03-10
468844,Chiradeep,Jenevein,1952-11-20,Senior Staff,9999-01-01,1995-10-01
468845,Falguni,Bahi,1952-11-07,Staff,9999-01-01,1995-10-23
468846,Zengping,Gilg,1952-10-08,Senior Staff,9999-01-01,1986-03-25
468847,Terresa,Chepyzhov,1954-06-17,Engineer,9999-01-01,1997-10-14
468848,Sashi,Diderrich,1955-09-09,Senior Staff,9999-01-01,1997-01-01
468866,Ung,Garigliano,1953-05-11,Senior Staff,9999-01-01,2000-01-12
468867,Xudong,Kawashimo,1955-05-04,Senior Staff,9999-01-01,1998-07-09
468871,Chikara,Kaltofen,1952-03-02,Senior Staff,9999-01-01,1995-02-15
468876,Paloma,Munch,1955-01-17,Staff,9999-01-01,1997-04-06
468881,Danae,Hardjono,1954-07-24,Staff,9999-01-01,1995-02-15
468884,Marin,Cusworth,1953-01-18,Senior Staff,9999-01-01,1994-09-18
468887,Weiru,Willoner,1955-05-25,Technique Leader,9999-01-01,1986-02-27
468888,Leni,Carrera,1952-05-23,Senior Staff,9999-01-01,1999-09-09
468890,Kagan,Salverda,1955-05-16,Senior Staff,9999-01-01,2001-08-23
468896,Arne,Middleton,1953-12-19,Senior Staff,9999-01-01,1989-06-30
468897,Mariangiola,Bottner,1953-02-18,Staff,9999-01-01,1999-03-02
468899,Yunming,Pehl,1952-03-23,Senior Engineer,9999-01-01,1987-02-16
468903,Lucian,Bael,1952-08-29,Engineer,9999-01-01,1999-10-18
468904,Emdad,Wossner,1953-08-29,Staff,9999-01-01,1995-11-03
468908,Lalit,Baaleh,1954-11-11,Senior Staff,9999-01-01,1999-02-02
468920,Randy,Bahk,1955-11-16,Senior Engineer,9999-01-01,1998-07-13
468923,Golgen,Speckmann,1952-11-14,Technique Leader,9999-01-01,1989-07-22
468924,Zita,Wossner,1954-09-13,Senior Engineer,9999-01-01,1989-12-04
468929,JoAnna,Yetim,1952-11-11,Senior Staff,9999-01-01,1999-06-26
468942,Jouni,Matzat,1953-02-20,Senior Staff,9999-01-01,1991-05-23
468952,Ferdinand,Shackel,1952-10-28,Technique Leader,9999-01-01,1999-01-18
468956,Jasminko,Serre,1953-06-09,Senior Staff,9999-01-01,2001-12-21
468961,Rafael,Piancastelli,1953-03-15,Engineer,9999-01-01,1999-10-29
468968,Jasminko,Fraisse,1954-07-15,Senior Staff,9999-01-01,1998-05-12
468974,Faiza,Mateescu,1955-01-18,Senior Staff,9999-01-01,1996-12-16
468984,Duke,Nivat,1954-12-13,Staff,9999-01-01,1997-05-29
468985,Almudena,Terwilliger,1953-12-28,Engineer,9999-01-01,1997-09-20
468986,Srinidhi,McAlpine,1953-04-10,Senior Staff,9999-01-01,1991-11-04
468987,Ronghao,Asrin,1952-08-28,Senior Staff,9999-01-01,2000-03-11
468997,Mari,Miyakawa,1952-08-15,Staff,9999-01-01,1997-12-17
469012,Suzette,Smeets,1955-09-16,Senior Staff,9999-01-01,1996-12-13
469019,Tokuyasu,Pietracaprina,1954-07-11,Staff,9999-01-01,1998-06-12
469029,Nidapan,Remmele,1954-03-02,Technique Leader,9999-01-01,1994-10-02
469031,Dayanand,Antonakopoulos,1953-09-23,Senior Staff,9999-01-01,1991-07-19
469048,Chuanti,Choobineh,1952-08-05,Technique Leader,9999-01-01,1995-01-26
469053,Vidya,Dymetman,1955-12-22,Senior Staff,9999-01-01,1996-09-11
469078,Moheb,Horswill,1954-03-20,Senior Engineer,9999-01-01,1989-09-10
469081,Genki,Ventosa,1954-09-29,Senior Engineer,9999-01-01,2000-01-29
469094,Pranav,Calkin,1952-09-03,Senior Staff,9999-01-01,2000-09-13
469103,Barna,Birch,1953-06-03,Senior Staff,9999-01-01,2000-06-22
469108,Constantino,Bashian,1953-11-04,Senior Staff,9999-01-01,1992-06-08
469112,Cordelia,Tomescu,1952-03-18,Senior Staff,9999-01-01,1997-04-22
469123,Yongdong,Papastamatiou,1953-06-23,Senior Staff,9999-01-01,1993-11-08
469126,Arco,Baranowski,1954-12-10,Staff,9999-01-01,1996-04-28
469127,Claude,Piazza,1954-03-11,Assistant Engineer,9999-01-01,1995-08-19
469130,Tonny,Fujisaki,1954-03-09,Senior Engineer,9999-01-01,1990-12-24
469132,Howell,Baak,1955-03-11,Senior Staff,9999-01-01,1999-08-12
469134,Irene,Biros,1955-01-26,Senior Staff,9999-01-01,2001-03-08
469136,Mayuri,Pusterhofer,1952-06-18,Engineer,9999-01-01,1998-10-04
469145,Berhard,Szilard,1952-02-07,Senior Staff,9999-01-01,2002-04-05
469152,Odysseas,Vandervoorde,1953-07-02,Staff,9999-01-01,1995-02-25
469153,Gad,Masaki,1953-05-24,Senior Staff,9999-01-01,1999-01-01
469160,Shan,Haldar,1955-01-30,Senior Staff,9999-01-01,1995-11-18
469164,Baruch,Lenart,1954-03-27,Senior Engineer,9999-01-01,1988-03-01
469168,Leif,Kugler,1955-01-27,Senior Staff,9999-01-01,1996-03-28
469169,Waiman,Falby,1952-02-08,Senior Engineer,9999-01-01,1996-06-14
469174,Khoa,Rousseau,1954-10-06,Senior Staff,9999-01-01,1992-07-20
469178,Seongbin,Francisci,1955-11-23,Senior Engineer,9999-01-01,1990-12-10
469193,Lunjin,Mitzlaff,1955-02-22,Senior Staff,9999-01-01,1993-02-17
469194,Mototsugu,Kusalik,1952-09-10,Staff,9999-01-01,1996-06-27
469203,Sachem,Reinhard,1955-08-10,Senior Staff,9999-01-01,2002-07-09
469204,Kayoko,Madeira,1954-11-24,Senior Staff,9999-01-01,1994-09-18
469227,Masasuke,Jakobus,1952-05-31,Engineer,9999-01-01,1998-07-17
469232,Prodip,Zambonelli,1953-05-26,Senior Staff,9999-01-01,1998-06-10
469241,Mayumi,Rathonyi,1953-01-27,Staff,9999-01-01,1994-09-17
469243,Sadegh,Rissland,1952-05-05,Senior Staff,9999-01-01,1994-04-13
469247,Munehiko,Masand,1952-03-23,Senior Engineer,9999-01-01,1993-09-27
469263,Arlette,Ranum,1953-06-08,Engineer,9999-01-01,1995-08-06
469267,Zhigen,Merey,1955-11-26,Technique Leader,9999-01-01,1987-07-04
469270,Mohd,Penttonen,1954-01-21,Engineer,9999-01-01,1996-08-31
469272,Hairong,Krzyzanowski,1952-09-12,Technique Leader,9999-01-01,1993-06-22
469281,Shawna,Picht,1952-02-22,Senior Staff,9999-01-01,2001-12-21
469282,Vincent,Adachi,1952-03-22,Senior Staff,9999-01-01,2002-07-24
469284,Karlis,Anido,1952-09-25,Technique Leader,9999-01-01,1989-11-26
469293,Phule,Koyama,1954-03-24,Senior Staff,9999-01-01,1997-06-08
469300,Fumitaka,Androutsos,1954-01-08,Senior Staff,9999-01-01,1999-09-27
469313,Tiina,Hebden,1954-04-27,Senior Staff,9999-01-01,1994-09-10
469319,Uinam,Foote,1953-11-15,Senior Engineer,9999-01-01,1991-09-22
469327,Evgueni,Nittel,1955-08-17,Staff,9999-01-01,1998-10-25
469330,Pascal,Lubachevsky,1953-05-02,Senior Engineer,9999-01-01,1991-01-13
469340,Thanasis,Godskesen,1953-10-31,Technique Leader,9999-01-01,1996-02-02
469341,Odoardo,Terekhov,1952-02-22,Staff,9999-01-01,1995-12-20
469354,Shawna,Bultermann,1955-12-12,Senior Staff,9999-01-01,1994-04-16
469357,Taisook,Domenig,1954-02-14,Technique Leader,9999-01-01,1997-08-06
469358,Beshir,Haraldson,1953-08-17,Senior Staff,9999-01-01,1994-09-23
469361,Gennadi,Esposito,1955-06-30,Staff,9999-01-01,1998-09-28
469365,Abdelaziz,Schiper,1955-04-26,Senior Staff,9999-01-01,1993-01-27
469375,Sumali,Bressoud,1953-10-17,Staff,9999-01-01,1998-09-24
469378,Zejun,Collavizza,1954-02-21,Senior Staff,9999-01-01,1998-01-23
469380,Munenori,Bolsens,1954-04-22,Staff,9999-01-01,1997-04-16
469383,Uli,Malinowski,1952-03-17,Engineer,9999-01-01,1999-05-30
469384,Shahab,Nivat,1954-10-08,Senior Staff,9999-01-01,1996-11-11
469385,Jackson,Baez,1953-03-05,Senior Staff,9999-01-01,2000-05-18
469386,Cristinel,Cangellaris,1952-06-18,Senior Staff,9999-01-01,1995-08-27
469394,Rance,Prochazka,1952-08-24,Technique Leader,9999-01-01,1995-11-09
469401,Mostafa,Debuse,1953-03-09,Staff,9999-01-01,2000-01-18
469412,Fumiko,Demir,1953-08-09,Senior Engineer,9999-01-01,1991-12-03
469426,Naraig,Vakili,1955-02-20,Senior Staff,9999-01-01,1999-12-06
469431,Yuguang,Gist,1954-03-26,Senior Staff,9999-01-01,1995-10-14
469434,Yuuichi,Gils,1954-02-17,Technique Leader,9999-01-01,1986-05-28
469439,Manibrata,Erva,1954-08-04,Staff,9999-01-01,1994-05-03
469447,Anneli,Zirintsis,1952-11-18,Senior Staff,9999-01-01,1995-09-24
469448,Gaetan,Litzkow,1952-10-17,Staff,9999-01-01,1998-04-30
469449,Jouni,Vecchi,1953-10-07,Senior Staff,9999-01-01,1994-03-14
469455,Hilari,Luby,1955-07-30,Engineer,9999-01-01,1998-06-10
469464,Ebbe,Mersereau,1953-04-26,Staff,9999-01-01,1998-06-03
469475,Hein,Munos,1954-08-04,Senior Engineer,9999-01-01,1997-06-30
469486,Baziley,Vural,1952-06-06,Staff,9999-01-01,1993-09-25
469493,Hugo,Talmon,1953-12-01,Senior Staff,9999-01-01,1999-06-19
469497,Shimshon,Limongiello,1953-04-10,Engineer,9999-01-01,1995-01-17
469500,Sadegh,Miake,1953-08-09,Senior Engineer,9999-01-01,1992-01-29
469501,Marko,Petersohn,1953-10-17,Engineer,9999-01-01,1999-06-05
469506,Charmane,Bellmore,1955-08-08,Senior Staff,9999-01-01,1993-04-06
469518,Aamod,Thimonier,1953-05-01,Senior Staff,9999-01-01,1994-03-13
469536,Kinh,Chenney,1953-11-25,Senior Staff,9999-01-01,1990-05-04
469545,Alexius,Bodoff,1953-02-02,Engineer,9999-01-01,1998-05-01
469555,Hidde,Perez,1952-09-18,Senior Staff,9999-01-01,1996-11-07
469565,Charmane,Xiaoshan,1953-11-28,Senior Staff,9999-01-01,2001-05-07
469570,Macha,Pettit,1952-07-25,Engineer,9999-01-01,1997-03-27
469574,Basil,Antonakopoulos,1955-07-02,Senior Staff,9999-01-01,2000-11-19
469575,Mircea,Collavizza,1953-04-06,Senior Staff,9999-01-01,1990-12-24
469598,Hitomi,Escriba,1953-12-21,Senior Staff,9999-01-01,1992-09-13
469600,Mircea,Conry,1955-11-10,Senior Staff,9999-01-01,1994-10-03
469604,Christ,Dymetman,1953-07-05,Staff,9999-01-01,1995-02-03
469610,Valeri,Perin,1955-03-03,Engineer,9999-01-01,1999-03-28
469614,Jovan,Pappas,1953-12-30,Staff,9999-01-01,1997-06-20
469626,Slavian,Bala,1952-05-22,Senior Staff,9999-01-01,2000-07-20
469638,Zhonghui,Gaughan,1953-11-04,Staff,9999-01-01,1997-07-13
469642,Jongsuk,Cunliffe,1955-07-07,Senior Engineer,9999-01-01,1990-10-06
469645,Yannis,Azumi,1952-12-13,Senior Staff,9999-01-01,1994-01-29
469664,Leandro,Basawa,1953-08-20,Staff,9999-01-01,1994-11-22
469666,Yifei,Assaf,1952-12-07,Engineer,9999-01-01,1996-11-26
469670,Kasidit,Lyonns,1954-10-30,Senior Staff,9999-01-01,1998-03-01
469672,Guadalupe,Hashii,1952-06-22,Senior Staff,9999-01-01,1999-03-27
469673,Moni,Pramanik,1952-09-17,Senior Staff,9999-01-01,1997-08-23
469678,Dmitry,Clemencon,1955-10-21,Staff,9999-01-01,1999-07-25
469679,Georgi,Mersereau,1953-08-26,Engineer,9999-01-01,1996-09-03
469691,Nidapan,Puppe,1952-05-22,Senior Staff,9999-01-01,2002-07-25
469696,Makato,Harnett,1952-07-09,Senior Staff,9999-01-01,1991-10-01
469697,Chirstian,Simmel,1955-03-13,Engineer,9999-01-01,1998-01-12
469699,Xuejia,Rothe,1954-01-07,Senior Staff,9999-01-01,1995-06-07
469702,Kiyokazu,Copas,1954-12-24,Senior Staff,9999-01-01,1997-03-26
469705,Denis,Kamber,1953-06-19,Senior Staff,9999-01-01,1993-04-16
469707,Aimee,Broder,1953-10-04,Engineer,9999-01-01,1999-12-22
469708,Shaz,Tagansky,1954-09-24,Staff,9999-01-01,1998-03-17
469709,Kersti,Krzyzanowski,1955-01-14,Technique Leader,9999-01-01,1998-05-09
469712,Yolla,Gargeya,1955-04-24,Assistant Engineer,9999-01-01,1999-12-06
469716,Mohit,Basart,1952-02-22,Technique Leader,9999-01-01,1994-11-11
469717,Kokou,Scallan,1955-03-15,Senior Staff,9999-01-01,1991-10-07
469720,Sarita,Rissland,1953-01-25,Senior Engineer,9999-01-01,1986-10-23
469725,Danae,Rajaraman,1955-05-28,Senior Staff,9999-01-01,2002-06-02
469728,Randy,Dratva,1953-11-03,Engineer,9999-01-01,1997-11-16
469729,Kiyokazu,Hinsberger,1955-06-25,Technique Leader,9999-01-01,1994-02-13
469731,Ramya,Bierman,1954-11-23,Senior Staff,9999-01-01,1997-05-31
469733,Vishu,Khasidashvili,1953-10-07,Senior Staff,9999-01-01,1995-07-07
469740,Tetsurou,Butterworth,1953-02-07,Senior Staff,9999-01-01,1987-07-29
469741,Barton,Gente,1954-08-28,Engineer,9999-01-01,1999-01-25
469757,Geraldo,Kroon,1952-07-03,Staff,9999-01-01,1999-11-28
469762,Kristin,Demir,1955-05-31,Senior Staff,9999-01-01,1995-07-03
469767,Serge,Pramanik,1953-07-31,Senior Staff,9999-01-01,1990-01-16
469769,Ewing,Pelz,1954-01-28,Senior Staff,9999-01-01,1992-02-17
469770,Yongmin,Lieberherr,1955-06-07,Senior Staff,9999-01-01,1993-05-16
469776,Yishai,Parhami,1953-12-27,Senior Staff,9999-01-01,1996-01-01
469779,Dayanand,Kaltofen,1955-05-05,Senior Staff,9999-01-01,1994-08-05
469788,Nevio,Mansanne,1954-03-25,Senior Staff,9999-01-01,1998-02-26
469807,Bangqing,Huxford,1954-08-27,Technique Leader,9999-01-01,1987-01-07
469811,Marco,Braccini,1953-03-23,Senior Staff,9999-01-01,1998-04-26
469812,Anneke,McAffer,1954-03-23,Senior Engineer,9999-01-01,1992-02-13
469826,Brewster,Lammel,1953-08-04,Senior Staff,9999-01-01,1998-08-12
469828,Yuichiro,Ellozy,1955-05-01,Staff,9999-01-01,1997-05-23
469830,Lillian,Cummings,1953-07-25,Technique Leader,9999-01-01,1985-10-24
469831,Changho,Savasere,1954-09-22,Senior Staff,9999-01-01,1996-12-21
469841,Yechezkel,Openshaw,1954-10-31,Engineer,9999-01-01,1994-01-25
469843,Khalid,Eiron,1953-08-13,Engineer,9999-01-01,1998-03-24
469850,Moon,Selvestrel,1953-01-24,Engineer,9999-01-01,1999-07-12
469852,Lech,Schaft,1955-02-05,Engineer,9999-01-01,1996-10-26
469863,Anneke,Luff,1953-12-21,Engineer,9999-01-01,1998-11-04
469882,Patricia,Trogemann,1952-03-01,Senior Staff,9999-01-01,1998-01-12
469889,Sajjan,Smailagic,1954-02-08,Senior Staff,9999-01-01,2000-11-25
469891,Denny,Varman,1952-08-03,Technique Leader,9999-01-01,1999-01-17
469897,Alexius,Raoux,1955-05-22,Staff,9999-01-01,1997-01-18
469899,Make,Streng,1954-05-14,Senior Staff,9999-01-01,1988-09-12
469911,Mizuhito,Szemeredi,1952-02-02,Senior Engineer,9999-01-01,1990-02-24
469915,Armond,Itzigehl,1952-06-10,Engineer,9999-01-01,1995-11-21
469918,Tsz,Zongker,1955-01-10,Senior Engineer,9999-01-01,1986-02-10
469919,Maya,Isaac,1952-04-29,Senior Engineer,9999-01-01,1988-08-03
469927,Tzvetan,Chinal,1955-05-07,Senior Engineer,9999-01-01,1989-06-03
469929,Isaac,Cardazo,1953-11-23,Senior Staff,9999-01-01,1992-04-24
469934,Mizuhito,Perko,1955-05-27,Senior Engineer,9999-01-01,1991-05-14
469943,Keung,Weiland,1955-08-14,Senior Staff,9999-01-01,1997-05-01
469944,Tianruo,Frijda,1954-06-22,Senior Staff,9999-01-01,1998-09-24
469950,Jaewon,VanScheik,1952-03-30,Senior Staff,9999-01-01,1997-07-20
469951,Kien,Ebeling,1952-08-16,Engineer,9999-01-01,1995-03-16
469952,Duri,Skogmar,1952-02-04,Technique Leader,9999-01-01,1995-07-28
469958,Mikhail,Orlowska,1952-07-29,Senior Staff,9999-01-01,1994-05-28
469972,Zhenhua,Litzler,1954-02-23,Staff,9999-01-01,1998-06-25
469975,Akeel,Kusalik,1955-02-10,Engineer,9999-01-01,1999-10-23
469981,Janalee,Sundgren,1955-03-24,Senior Staff,9999-01-01,1998-03-13
469985,Adit,Magliocco,1953-07-14,Senior Engineer,9999-01-01,1988-04-22
469992,Aleksandar,Gajiwala,1954-01-27,Senior Staff,9999-01-01,2002-03-19
469995,Kerhong,Birjandi,1954-11-01,Senior Staff,9999-01-01,1996-04-20
470004,Sham,Couchot,1953-12-27,Senior Staff,9999-01-01,1995-12-11
470017,Nidapan,Swift,1952-05-01,Senior Staff,9999-01-01,1994-02-22
470018,Fuqing,Erez,1954-08-31,Staff,9999-01-01,1999-05-30
470024,Angel,Gerlach,1952-12-21,Staff,9999-01-01,1995-10-14
470031,Zhaofang,Boissier,1953-01-16,Technique Leader,9999-01-01,1989-08-21
470033,Carrsten,Ciolek,1953-06-24,Senior Staff,9999-01-01,1998-04-27
470047,Heeju,Bridgland,1955-04-28,Senior Staff,9999-01-01,2001-12-21
470057,Basem,McClurg,1952-09-23,Senior Staff,9999-01-01,1999-05-23
470078,Guther,Varley,1952-08-13,Staff,9999-01-01,1995-09-01
470081,Syozo,Pollacia,1953-09-15,Staff,9999-01-01,1995-12-24
470082,Goa,Kenevan,1954-01-24,Senior Engineer,9999-01-01,1985-06-06
470084,Tsvetan,Krychniak,1953-08-19,Technique Leader,9999-01-01,1996-03-08
470089,Feipei,Ramras,1952-07-20,Senior Staff,9999-01-01,1989-07-15
470092,Siamak,Luders,1952-07-19,Engineer,9999-01-01,1995-10-25
470100,Muneo,Bisiani,1952-04-23,Senior Staff,9999-01-01,1990-01-09
